"","Community_1","Community_2","Community_3"
"5930","Species_6","Species_1","Species_2"
"5931","Species_6","Species_1","Species_9"
"5932","Species_6","Species_1","Species_1"
"5933","Species_6","Species_1","Species_5"
"5934","Species_6","Species_1","Species_5"
"5935","Species_6","Species_1","Species_7"
"5936","Species_6","Species_1","Species_4"
"5937","Species_6","Species_1","Species_4"
"5938","Species_6","Species_1","Species_4"
"5939","Species_6","Species_1","Species_4"
"5940","Species_6","Species_1","Species_8"
"5941","Species_6","Species_1","Species_5"
"5942","Species_6","Species_1","Species_7"
"5943","Species_6","Species_1","Species_6"
"5944","Species_6","Species_1","Species_3"
"5945","Species_6","Species_1","Species_2"
"5946","Species_6","Species_1","Species_8"
"5947","Species_6","Species_1","Species_7"
"5948","Species_6","Species_1","Species_1"
"5949","Species_6","Species_1","Species_5"
"5950","Species_6","Species_1","Species_6"
"5951","Species_6","Species_1","Species_7"
"5952","Species_6","Species_1","Species_2"
"5953","Species_6","Species_1","Species_3"
"5954","Species_6","Species_1","Species_3"
"5955","Species_6","Species_1","Species_9"
"5956","Species_6","Species_1","Species_5"
"5957","Species_6","Species_1","Species_2"
"5958","Species_6","Species_1","Species_10"
"5959","Species_6","Species_1","Species_2"
"5960","Species_6","Species_1","Species_10"
"5961","Species_6","Species_1","Species_2"
"5962","Species_6","Species_1","Species_2"
"5963","Species_6","Species_1","Species_7"
"5964","Species_6","Species_1","Species_5"
"5965","Species_6","Species_1","Species_2"
"5966","Species_6","Species_1","Species_9"
"5967","Species_6","Species_1","Species_8"
"5968","Species_6","Species_1","Species_7"
"5969","Species_6","Species_1","Species_1"
"5970","Species_6","Species_1","Species_2"
"5971","Species_6","Species_1","Species_7"
"5972","Species_6","Species_1","Species_2"
"5973","Species_6","Species_1","Species_8"
"5974","Species_6","Species_1","Species_6"
"5975","Species_6","Species_1","Species_5"
"5976","Species_6","Species_1","Species_4"
"5977","Species_6","Species_1","Species_4"
"5978","Species_6","Species_1","Species_5"
"5979","Species_6","Species_1","Species_5"
"5980","Species_6","Species_1","Species_5"
"5981","Species_6","Species_1","Species_9"
"5982","Species_6","Species_1","Species_7"
"5983","Species_6","Species_1","Species_1"
"5984","Species_6","Species_1","Species_4"
"5985","Species_6","Species_1","Species_9"
"5986","Species_6","Species_1","Species_8"
"5987","Species_6","Species_1","Species_3"
"5988","Species_6","Species_1","Species_9"
"5989","Species_6","Species_1","Species_5"
"5990","Species_6","Species_1","Species_5"
"5991","Species_6","Species_1","Species_10"
"5992","Species_6","Species_1","Species_8"
"5993","Species_6","Species_1","Species_1"
"5994","Species_6","Species_1","Species_1"
"5995","Species_6","Species_1","Species_9"
"5996","Species_6","Species_1","Species_3"
"5997","Species_6","Species_1","Species_5"
"5998","Species_6","Species_1","Species_9"
"5999","Species_6","Species_1","Species_2"
"6000","Species_6","Species_1","Species_4"
"6001","Species_7","Species_1","Species_8"
"6002","Species_7","Species_1","Species_1"
"6003","Species_7","Species_1","Species_6"
"6004","Species_7","Species_1","Species_8"
"6005","Species_7","Species_1","Species_10"
"6006","Species_7","Species_1","Species_7"
"6007","Species_7","Species_1","Species_4"
"6008","Species_7","Species_1","Species_2"
"6009","Species_7","Species_1","Species_7"
"6010","Species_7","Species_1","Species_9"
"6011","Species_7","Species_1","Species_8"
"6012","Species_7","Species_1","Species_10"
"6013","Species_7","Species_1","Species_4"
"6014","Species_7","Species_1","Species_3"
"6015","Species_7","Species_1","Species_7"
"6016","Species_7","Species_1","Species_8"
"6017","Species_7","Species_1","Species_9"
"6018","Species_7","Species_1","Species_2"
"6019","Species_7","Species_1","Species_7"
"6020","Species_7","Species_1","Species_10"
"6021","Species_7","Species_1","Species_7"
"6022","Species_7","Species_1","Species_5"
"6023","Species_7","Species_1","Species_4"
"6024","Species_7","Species_1","Species_9"
"6025","Species_7","Species_1","Species_4"
"6026","Species_7","Species_1","Species_7"
"6027","Species_7","Species_1","Species_10"
"6028","Species_7","Species_1","Species_2"
"6029","Species_7","Species_1","Species_9"
"6030","Species_7","Species_1","Species_7"
"6031","Species_7","Species_1","Species_2"
"6032","Species_7","Species_1","Species_5"
"6033","Species_7","Species_1","Species_5"
"6034","Species_7","Species_1","Species_3"
"6035","Species_7","Species_1","Species_7"
"6036","Species_7","Species_1","Species_1"
"6037","Species_7","Species_1","Species_6"
"6038","Species_7","Species_1","Species_4"
"6039","Species_7","Species_1","Species_7"
"6040","Species_7","Species_1","Species_2"
"6041","Species_7","Species_1","Species_3"
"6042","Species_7","Species_1","Species_6"
"6043","Species_7","Species_1","Species_9"
"6044","Species_7","Species_1","Species_2"
"6045","Species_7","Species_1","Species_9"
"6046","Species_7","Species_1","Species_5"
"6047","Species_7","Species_1","Species_9"
"6048","Species_7","Species_1","Species_6"
"6049","Species_7","Species_1","Species_3"
"6050","Species_7","Species_1","Species_10"
"6051","Species_7","Species_1","Species_6"
"6052","Species_7","Species_1","Species_10"
"6053","Species_7","Species_1","Species_9"
"6054","Species_7","Species_1","Species_8"
"6055","Species_7","Species_1","Species_1"
"6056","Species_7","Species_1","Species_6"
"6057","Species_7","Species_1","Species_4"
"6058","Species_7","Species_1","Species_8"
"6059","Species_7","Species_1","Species_7"
"6060","Species_7","Species_1","Species_3"
"6061","Species_7","Species_1","Species_4"
"6062","Species_7","Species_1","Species_9"
"6063","Species_7","Species_1","Species_10"
"6064","Species_7","Species_1","Species_3"
"6065","Species_7","Species_1","Species_9"
"6066","Species_7","Species_1","Species_2"
"6067","Species_7","Species_1","Species_2"
"6068","Species_7","Species_1","Species_6"
"6069","Species_7","Species_1","Species_5"
"6070","Species_7","Species_1","Species_7"
"6071","Species_7","Species_1","Species_5"
"6072","Species_7","Species_1","Species_9"
"6073","Species_7","Species_1","Species_7"
"6074","Species_7","Species_1","Species_5"
"6075","Species_7","Species_1","Species_5"
"6076","Species_7","Species_1","Species_6"
"6077","Species_7","Species_1","Species_5"
"6078","Species_7","Species_1","Species_1"
"6079","Species_7","Species_1","Species_4"
"6080","Species_7","Species_1","Species_8"
"6081","Species_7","Species_1","Species_3"
"6082","Species_7","Species_1","Species_2"
"6083","Species_7","Species_1","Species_10"
"6084","Species_7","Species_1","Species_2"
"6085","Species_7","Species_1","Species_6"
"6086","Species_7","Species_1","Species_8"
"6087","Species_7","Species_1","Species_8"
"6088","Species_7","Species_1","Species_8"
"6089","Species_7","Species_1","Species_2"
"6090","Species_7","Species_1","Species_9"
"6091","Species_7","Species_1","Species_3"
"6092","Species_7","Species_1","Species_1"
"6093","Species_7","Species_1","Species_5"
"6094","Species_7","Species_1","Species_7"
"6095","Species_7","Species_1","Species_10"
"6096","Species_7","Species_1","Species_7"
"6097","Species_7","Species_1","Species_5"
"6098","Species_7","Species_1","Species_9"
"6099","Species_7","Species_1","Species_6"
"6100","Species_7","Species_1","Species_8"
"6101","Species_7","Species_1","Species_10"
"6102","Species_7","Species_1","Species_3"
"6103","Species_7","Species_1","Species_2"
"6104","Species_7","Species_1","Species_4"
"6105","Species_7","Species_1","Species_10"
"6106","Species_7","Species_1","Species_2"
"6107","Species_7","Species_1","Species_6"
"6108","Species_7","Species_1","Species_4"
"6109","Species_7","Species_1","Species_4"
"6110","Species_7","Species_1","Species_10"
"6111","Species_7","Species_1","Species_3"
"6112","Species_7","Species_1","Species_3"
"6113","Species_7","Species_1","Species_6"
"6114","Species_7","Species_1","Species_9"
"6115","Species_7","Species_1","Species_9"
"6116","Species_7","Species_1","Species_4"
"6117","Species_7","Species_1","Species_3"
"6118","Species_7","Species_1","Species_5"
"6119","Species_7","Species_1","Species_5"
"6120","Species_7","Species_1","Species_8"
"6121","Species_7","Species_1","Species_3"
"6122","Species_7","Species_1","Species_6"
"6123","Species_7","Species_1","Species_4"
"6124","Species_7","Species_1","Species_7"
"6125","Species_7","Species_1","Species_7"
"6126","Species_7","Species_1","Species_8"
"6127","Species_7","Species_1","Species_3"
"6128","Species_7","Species_1","Species_10"
"6129","Species_7","Species_1","Species_8"
"6130","Species_7","Species_1","Species_2"
"6131","Species_7","Species_1","Species_6"
"6132","Species_7","Species_1","Species_5"
"6133","Species_7","Species_1","Species_5"
"6134","Species_7","Species_1","Species_8"
"6135","Species_7","Species_1","Species_9"
"6136","Species_7","Species_1","Species_3"
"6137","Species_7","Species_1","Species_8"
"6138","Species_7","Species_1","Species_3"
"6139","Species_7","Species_1","Species_5"
"6140","Species_7","Species_1","Species_2"
"6141","Species_7","Species_1","Species_5"
"6142","Species_7","Species_1","Species_9"
"6143","Species_7","Species_1","Species_4"
"6144","Species_7","Species_1","Species_5"
"6145","Species_7","Species_1","Species_9"
"6146","Species_7","Species_1","Species_2"
"6147","Species_7","Species_1","Species_10"
"6148","Species_7","Species_1","Species_5"
"6149","Species_7","Species_1","Species_10"
"6150","Species_7","Species_1","Species_1"
"6151","Species_7","Species_1","Species_1"
"6152","Species_7","Species_1","Species_1"
"6153","Species_7","Species_1","Species_10"
"6154","Species_7","Species_1","Species_9"
"6155","Species_7","Species_1","Species_1"
"6156","Species_7","Species_1","Species_2"
"6157","Species_7","Species_1","Species_3"
"6158","Species_7","Species_1","Species_8"
"6159","Species_7","Species_1","Species_3"
"6160","Species_7","Species_1","Species_5"
"6161","Species_7","Species_1","Species_9"
"6162","Species_7","Species_1","Species_6"
"6163","Species_7","Species_1","Species_2"
"6164","Species_7","Species_1","Species_7"
"6165","Species_7","Species_1","Species_6"
"6166","Species_7","Species_1","Species_6"
"6167","Species_7","Species_1","Species_9"
"6168","Species_7","Species_1","Species_2"
"6169","Species_7","Species_1","Species_2"
"6170","Species_7","Species_1","Species_8"
"6171","Species_7","Species_1","Species_6"
"6172","Species_7","Species_1","Species_2"
"6173","Species_7","Species_1","Species_9"
"6174","Species_7","Species_1","Species_8"
"6175","Species_7","Species_1","Species_10"
"6176","Species_7","Species_1","Species_8"
"6177","Species_7","Species_1","Species_9"
"6178","Species_7","Species_1","Species_3"
"6179","Species_7","Species_1","Species_4"
"6180","Species_7","Species_1","Species_2"
"6181","Species_7","Species_1","Species_8"
"6182","Species_7","Species_1","Species_5"
"6183","Species_7","Species_1","Species_7"
"6184","Species_7","Species_1","Species_10"
"6185","Species_7","Species_1","Species_10"
"6186","Species_7","Species_1","Species_6"
"6187","Species_7","Species_1","Species_1"
"6188","Species_7","Species_1","Species_9"
"6189","Species_7","Species_1","Species_10"
"6190","Species_7","Species_1","Species_7"
"6191","Species_7","Species_1","Species_3"
"6192","Species_7","Species_1","Species_2"
"6193","Species_7","Species_1","Species_6"
"6194","Species_7","Species_1","Species_3"
"6195","Species_7","Species_1","Species_8"
"6196","Species_7","Species_1","Species_10"
"6197","Species_7","Species_1","Species_8"
"6198","Species_7","Species_1","Species_8"
"6199","Species_7","Species_1","Species_3"
"6200","Species_7","Species_1","Species_5"
"6201","Species_7","Species_1","Species_7"
"6202","Species_7","Species_1","Species_6"
"6203","Species_7","Species_1","Species_7"
"6204","Species_7","Species_1","Species_8"
"6205","Species_7","Species_1","Species_3"
"6206","Species_7","Species_1","Species_7"
"6207","Species_7","Species_1","Species_4"
"6208","Species_7","Species_1","Species_10"
"6209","Species_7","Species_1","Species_4"
"6210","Species_7","Species_1","Species_3"
"6211","Species_7","Species_1","Species_8"
"6212","Species_7","Species_1","Species_4"
"6213","Species_7","Species_1","Species_9"
"6214","Species_7","Species_1","Species_8"
"6215","Species_7","Species_1","Species_6"
"6216","Species_7","Species_1","Species_5"
"6217","Species_7","Species_1","Species_4"
"6218","Species_7","Species_1","Species_5"
"6219","Species_7","Species_1","Species_6"
"6220","Species_7","Species_1","Species_8"
"6221","Species_7","Species_1","Species_7"
"6222","Species_7","Species_1","Species_1"
"6223","Species_7","Species_1","Species_2"
"6224","Species_7","Species_1","Species_3"
"6225","Species_7","Species_1","Species_6"
"6226","Species_7","Species_1","Species_10"
"6227","Species_7","Species_1","Species_10"
"6228","Species_7","Species_1","Species_3"
"6229","Species_7","Species_1","Species_10"
"6230","Species_7","Species_1","Species_1"
"6231","Species_7","Species_1","Species_10"
"6232","Species_7","Species_1","Species_4"
"6233","Species_7","Species_1","Species_2"
"6234","Species_7","Species_1","Species_3"
"6235","Species_7","Species_1","Species_1"
"6236","Species_7","Species_1","Species_2"
"6237","Species_7","Species_1","Species_1"
"6238","Species_7","Species_1","Species_1"
"6239","Species_7","Species_1","Species_2"
"6240","Species_7","Species_1","Species_2"
"6241","Species_7","Species_1","Species_2"
"6242","Species_7","Species_1","Species_7"
"6243","Species_7","Species_1","Species_3"
"6244","Species_7","Species_1","Species_10"
"6245","Species_7","Species_1","Species_5"
"6246","Species_7","Species_1","Species_9"
"6247","Species_7","Species_1","Species_1"
"6248","Species_7","Species_1","Species_4"
"6249","Species_7","Species_1","Species_9"
"6250","Species_7","Species_1","Species_3"
"6251","Species_7","Species_1","Species_2"
"6252","Species_7","Species_1","Species_7"
"6253","Species_7","Species_1","Species_3"
"6254","Species_7","Species_1","Species_1"
"6255","Species_7","Species_1","Species_4"
"6256","Species_7","Species_1","Species_2"
"6257","Species_7","Species_1","Species_7"
"6258","Species_7","Species_1","Species_1"
"6259","Species_7","Species_1","Species_7"
"6260","Species_7","Species_1","Species_7"
"6261","Species_7","Species_1","Species_9"
"6262","Species_7","Species_1","Species_7"
"6263","Species_7","Species_1","Species_8"
"6264","Species_7","Species_1","Species_6"
"6265","Species_7","Species_1","Species_9"
"6266","Species_7","Species_1","Species_3"
"6267","Species_7","Species_1","Species_10"
"6268","Species_7","Species_1","Species_9"
"6269","Species_7","Species_1","Species_10"
"6270","Species_7","Species_1","Species_4"
"6271","Species_7","Species_1","Species_1"
"6272","Species_7","Species_1","Species_8"
"6273","Species_7","Species_1","Species_8"
"6274","Species_7","Species_1","Species_6"
